date,city,weather,t_max,t_min,t_avg,rain_mm,windSpeed,windDirection,humidity,pressure
2021-05-09,Khammam,partially cloudy,16,7,12,0,8.1,o,67,1020

2021-05-08,Khammam,partially cloudy,14,0,6,0,13.0,se,63,1119

2021-05-07,Khammam,sunny,18,8,11,0,4.7,so,41,966

2021-05-06,Khammam,hurricane,23,3,6,35,2.6,se,19,995

2021-05-05,Khammam,tornado,10,0,6,0,1.5,n,48,1002

2021-05-04,Khammam,hurricane,13,4,8,183,11.6,n,45,1072

2021-05-03,Khammam,sunny,15,5,11,0,11.8,e,29,1178

2021-05-02,Khammam,stormy,29,4,15,165,5.4,s,12,1196

2021-05-01,Khammam,cloudy,22,8,14,0,12.8,s,32,1130

2021-04-30,Khammam,cloudy,20,12,16,0,1.2,n,50,1195

2021-04-29,Khammam,partially cloudy,11,2,7,0,4.7,e,46,1041

2021-04-28,Khammam,rainy,26,17,23,120,12.3,ne,23,1004

2021-04-27,Khammam,partially cloudy,15,0,11,0,10.2,no,59,1073

2021-04-26,Khammam,rainy,22,5,12,128,3.3,se,20,1077

2021-04-25,Khammam,sunny,17,7,11,0,8.6,no,61,1057

2021-04-24,Khammam,partially cloudy,22,4,18,0,9.8,e,69,1046

2021-04-23,Khammam,cloudy,26,17,21,0,0.9,ne,55,1101

2021-04-22,Khammam,sunny,15,4,8,0,13.1,n,17,1170

2021-04-21,Khammam,rainy,21,1,11,160,8.8,se,25,1166

2021-04-20,Khammam,partially cloudy,30,1,14,0,2.0,ne,67,1093

2021-04-19,Khammam,cloudy,10,2,6,0,3.7,ne,61,1186

2021-04-18,Khammam,rainy,18,4,14,137,13.7,se,64,1055

2021-04-17,Khammam,hurricane,28,8,17,58,4.6,so,28,1149

2021-04-16,Khammam,sunny,12,4,7,0,8.0,se,51,1056

2021-04-15,Khammam,sunny,28,19,25,0,5.0,e,34,986

2021-04-14,Khammam,tornado,10,0,7,0,4.7,no,23,1166

2021-04-13,Khammam,sunny,13,4,10,0,6.3,no,31,999

2021-04-12,Khammam,partially cloudy,21,4,15,0,10.2,n,43,1141

2021-04-11,Khammam,partially cloudy,20,2,9,0,2.3,n,20,953

2021-04-10,Khammam,rainy,20,3,15,137,1.1,se,43,1170

2021-04-09,Khammam,sunny,22,4,18,0,0.6,ne,23,1114

2021-04-08,Khammam,foggy,27,6,12,0,10.4,n,44,1116

2021-04-07,Khammam,sunny,13,5,8,0,12.4,se,34,985

2021-04-06,Khammam,rainy,11,1,7,48,7.9,n,15,1080

2021-04-05,Khammam,hurricane,27,5,20,73,2.5,so,28,1024

2021-04-04,Khammam,sunny,26,8,18,0,15.0,so,28,1051

2021-04-03,Khammam,partially cloudy,25,8,12,0,14.5,e,44,1003

2021-04-02,Khammam,sunny,21,6,11,0,9.0,o,45,1102

2021-04-01,Khammam,rainy,29,15,21,9,11.0,n,12,1033

2021-03-31,Khammam,rainy,13,4,10,86,12.3,o,58,1039

2021-03-30,Khammam,sunny,16,8,13,0,3.4,so,60,1042

2021-03-29,Khammam,rainy,25,0,3,89,5.7,no,43,1039

2021-03-28,Khammam,sunny,15,2,7,0,9.2,o,51,1155

2021-03-27,Khammam,rainy,11,2,8,149,8.9,so,52,1004

2021-03-26,Khammam,sunny,18,2,8,0,7.0,n,44,950

2021-03-25,Khammam,stormy,10,2,5,116,10.2,s,24,1140

2021-03-24,Khammam,sunny,14,0,9,0,7.7,s,27,1113

2021-03-23,Khammam,rainy,17,6,14,25,11.1,so,31,1068

2021-03-22,Khammam,sunny,18,10,13,0,8.6,e,69,1125

2021-03-21,Khammam,sunny,27,18,23,0,13.3,s,20,1135

2021-03-20,Khammam,tornado,16,3,13,0,12.4,so,32,1102

2021-03-19,Khammam,cloudy,23,1,7,0,8.5,s,44,1114

2021-03-18,Khammam,partially cloudy,23,4,19,0,0.9,ne,54,1119

2021-03-17,Khammam,rainy,14,5,9,45,8.9,no,17,1080

2021-03-16,Khammam,sunny,21,9,13,0,6.0,se,70,1178

2021-03-15,Khammam,rainy,13,0,5,88,8.5,so,28,1095

2021-03-14,Khammam,sunny,24,4,12,0,3.1,no,47,1114

2021-03-13,Khammam,sunny,14,1,5,0,4.8,se,11,989

2021-03-12,Khammam,rainy,19,9,16,23,1.8,e,63,1085

2021-03-11,Khammam,sunny,19,8,12,0,2.1,o,16,1041

2021-03-10,Khammam,sunny,11,3,7,0,4.0,s,35,993

2021-03-09,Khammam,cloudy,21,6,14,0,13.1,s,24,1030

2021-03-08,Khammam,rainy,15,4,12,5,4.4,e,32,1093

2021-03-07,Khammam,sunny,27,11,16,0,10.5,ne,61,1037

2021-03-06,Khammam,partially cloudy,21,9,15,0,10.8,so,56,1003

2021-03-05,Khammam,sunny,11,3,8,0,4.6,e,19,1046

2021-03-04,Khammam,rainy,29,8,12,60,8.6,se,40,1167

2021-03-03,Khammam,sunny,25,10,21,0,7.0,ne,44,998

2021-03-02,Khammam,sunny,21,13,16,0,4.0,o,20,1036

2021-03-01,Khammam,rainy,12,0,5,91,2.1,no,36,1131

2021-02-28,Khammam,sunny,21,11,15,0,12.9,n,65,1146

2021-02-27,Khammam,rainy,27,2,13,136,7.9,no,31,1143

2021-02-26,Khammam,rainy,13,0,7,195,4.8,no,34,1163

2021-02-25,Khammam,sunny,28,4,9,0,9.3,o,19,1131

2021-02-24,Khammam,hurricane,18,1,8,166,0.7,s,45,1074

2021-02-23,Khammam,sunny,21,0,10,0,4.2,s,52,1125

2021-02-22,Khammam,partially cloudy,24,11,15,0,5.5,se,22,974

2021-02-21,Khammam,rainy,17,8,12,94,1.1,no,32,1171

2021-02-20,Khammam,partially cloudy,18,4,8,0,10.7,n,62,1117

2021-02-19,Khammam,rainy,17,0,6,8,12.1,so,40,1025

2021-02-18,Khammam,partially cloudy,15,3,11,0,10.5,o,15,1087

2021-02-17,Khammam,sunny,14,3,9,0,4.6,se,63,1155

2021-02-16,Khammam,rainy,21,13,17,37,1.9,no,25,950

2021-02-15,Khammam,rainy,24,12,16,47,9.8,o,39,1135

2021-02-14,Khammam,sunny,30,1,19,0,2.7,no,20,1045

2021-02-13,Khammam,rainy,18,5,8,115,11.0,s,60,1198

2021-02-12,Khammam,tornado,29,15,21,0,1.6,se,17,1132

2021-02-11,Khammam,cloudy,24,11,18,0,9.9,no,14,955

2021-02-10,Khammam,cloudy,18,8,14,0,5.2,n,13,1124

2021-02-09,Khammam,partially cloudy,25,15,19,0,10.4,se,67,1007

2021-02-08,Khammam,sunny,19,8,15,0,9.5,n,47,1162

2021-02-07,Khammam,sunny,14,1,9,0,10.2,no,66,1126

2021-02-06,Khammam,rainy,12,3,6,63,11.2,e,35,974

2021-02-05,Khammam,rainy,13,2,8,86,13.1,o,29,1131

2021-02-04,Khammam,sunny,18,0,10,0,3.4,ne,62,1039

2021-02-03,Khammam,cloudy,24,8,11,0,2.8,s,70,1161

2021-02-02,Khammam,tornado,12,2,5,0,1.0,n,29,1010

2021-02-01,Khammam,stormy,25,16,19,195,5.6,e,21,1042

2021-01-31,Khammam,stormy,14,3,8,150,11.4,so,52,1043

2021-01-30,Khammam,sunny,20,6,9,0,0.8,s,41,1155

2021-01-29,Khammam,sunny,12,2,6,0,5.3,e,22,1192

2022-01-28,Karimnagar,rainy,23,11,19,165,13.8,so,50,1025

2022-01-27,Karimnagar,rainy,10,0,4,28,4.3,n,67,1154

2022-01-26,Karimnagar,partially cloudy,27,11,21,0,10.6,o,37,951

2022-01-25,Karimnagar,partially cloudy,11,0,3,0,13.1,no,44,1060

2022-01-24,Karimnagar,partially cloudy,25,8,16,0,10.1,no,33,1026

2022-01-23,Karimnagar,sunny,24,1,14,0,14.4,o,12,1078

2022-01-22,Karimnagar,sunny,19,11,16,0,4.0,ne,65,1140

2022-01-21,Karimnagar,rainy,15,2,11,151,9.6,so,11,1186

2022-01-20,Karimnagar,stormy,20,0,4,53,1.8,e,32,982

2022-01-19,Karimnagar,partially cloudy,14,2,9,0,14.1,e,58,1169

2022-01-18,Karimnagar,sunny,23,0,17,0,8.7,e,51,1143

2022-01-17,Karimnagar,sunny,16,8,12,0,11.6,s,32,1021

2022-01-16,Karimnagar,stormy,15,1,8,65,3.6,se,29,1038

2022-01-15,Karimnagar,stormy,16,2,9,177,2.6,se,51,1003

2022-01-14,Karimnagar,partially cloudy,23,7,13,0,2.7,e,56,994

2022-01-13,Karimnagar,partially cloudy,26,2,17,0,3.8,no,69,1148

2022-01-12,Karimnagar,sunny,10,2,7,0,13.9,e,11,950

2022-01-11,Karimnagar,rainy,12,2,6,188,3.1,n,36,1160

2022-01-10,Karimnagar,partially cloudy,24,7,17,0,13.7,s,14,1088

2022-01-09,Karimnagar,sunny,25,13,20,0,12.1,ne,65,1123

2022-01-08,Karimnagar,rainy,30,8,26,70,8.3,o,36,1117

2022-01-07,Karimnagar,stormy,21,4,13,197,5.5,ne,29,1031

2022-01-06,Karimnagar,sunny,21,4,14,0,3.1,o,69,1055

2022-01-05,Karimnagar,cloudy,13,3,7,0,4.7,no,56,1167

2022-01-04,Karimnagar,sunny,18,0,13,0,13.9,s,34,970

2022-01-03,Karimnagar,sunny,27,12,16,0,11.8,se,48,1153

2022-01-02,Karimnagar,cloudy,12,3,8,0,12.7,so,16,1195

2022-01-01,Karimnagar,rainy,20,5,16,188,10.0,e,52,1019

2021-12-31,Karimnagar,rainy,24,14,18,126,13.7,se,67,1056

2021-12-30,Karimnagar,partially cloudy,22,0,12,0,9.1,ne,15,1027

2021-12-29,Karimnagar,sunny,22,11,19,0,12.9,no,44,1022

2021-12-28,Karimnagar,rainy,22,7,13,121,2.8,s,63,1135

2021-12-27,Karimnagar,rainy,26,4,14,32,3.5,ne,20,976

2021-12-26,Karimnagar,partially cloudy,28,17,22,0,5.6,n,13,1105

2021-12-25,Karimnagar,partially cloudy,23,9,12,0,10.7,o,52,975

2021-12-24,Karimnagar,sunny,14,5,9,0,9.7,o,41,956

2021-12-23,Karimnagar,partially cloudy,29,2,13,0,5.2,se,10,1025

2021-12-22,Karimnagar,sunny,25,8,13,0,5.0,e,50,955

2021-12-21,Karimnagar,partially cloudy,18,0,9,0,13.2,e,36,1166

2021-12-20,Karimnagar,sunny,22,8,19,0,4.0,e,54,1148

2021-12-19,Karimnagar,partially cloudy,26,18,22,0,13.3,so,45,1184

2021-12-18,Karimnagar,partially cloudy,18,5,11,0,4.4,no,49,1120

2021-12-17,Karimnagar,sunny,21,2,12,0,5.6,se,13,1174

2021-12-16,Karimnagar,sunny,18,3,7,0,6.4,ne,39,1123

2021-12-15,Karimnagar,partially cloudy,19,9,16,0,3.1,se,31,1153

2021-12-14,Karimnagar,partially cloudy,20,11,15,0,5.6,o,32,999

2021-12-13,Karimnagar,foggy,23,6,13,0,3.7,so,19,986

2021-12-12,Karimnagar,cloudy,16,0,13,0,2.7,se,62,1052

2021-12-11,Karimnagar,cloudy,18,7,14,0,14.2,o,23,1193

2021-12-10,Karimnagar,partially cloudy,20,9,15,0,13.8,no,28,969

2021-12-09,Karimnagar,sunny,26,11,20,0,4.4,s,15,1030

2021-12-08,Karimnagar,rainy,29,3,20,73,4.4,e,25,1109

2021-12-07,Karimnagar,sunny,15,2,12,0,2.9,n,45,1141

2021-12-06,Karimnagar,foggy,13,4,9,0,2.6,e,54,969

2021-12-05,Karimnagar,rainy,21,8,17,17,9.7,n,54,1138

2021-12-04,Karimnagar,partially cloudy,30,6,9,0,12.2,s,56,1060

2021-12-03,Karimnagar,sunny,17,5,12,0,6.8,s,26,1078

2021-12-02,Karimnagar,stormy,14,2,11,111,2.8,so,63,1047

2021-12-01,Karimnagar,partially cloudy,20,7,10,0,3.4,n,26,1187

2021-11-30,Karimnagar,sunny,12,2,5,0,9.3,se,63,1198

2021-11-29,Karimnagar,stormy,11,2,7,158,8.9,e,48,1014

2021-11-28,Karimnagar,sunny,27,10,23,0,7.2,se,51,1199

2021-11-27,Karimnagar,sunny,11,3,7,0,7.2,so,27,1190

2021-11-26,Karimnagar,rainy,18,1,12,105,13.4,no,33,1185

2021-11-25,Karimnagar,partially cloudy,29,7,21,0,3.1,so,33,1141

2021-11-24,Karimnagar,rainy,29,19,24,130,7.6,n,62,1103

2021-11-23,Karimnagar,sunny,25,5,16,0,14.3,s,17,1061

2021-11-22,Karimnagar,sunny,17,6,14,0,14.8,s,59,1037

2021-11-21,Karimnagar,partially cloudy,27,5,18,0,10.4,o,53,984

2021-11-20,Karimnagar,sunny,20,2,11,0,5.2,ne,67,1103

2021-11-19,Karimnagar,rainy,14,0,5,26,3.8,n,10,990

2021-11-18,Karimnagar,partially cloudy,22,4,7,0,14.5,n,27,1171

2021-11-17,Karimnagar,cloudy,14,1,10,0,12.6,ne,48,1184

2021-11-16,Karimnagar,sunny,19,1,5,0,3.6,n,51,1178

2021-11-15,Karimnagar,sunny,21,1,15,0,6.8,so,25,1092

2021-11-14,Karimnagar,cloudy,28,0,15,0,2.3,e,69,1013

2021-11-13,Karimnagar,rainy,15,4,10,56,11.6,so,40,1088

2021-11-12,Karimnagar,partially cloudy,16,7,11,0,3.7,s,35,954

2021-11-11,Karimnagar,sunny,10,1,7,0,4.5,no,45,1047

2021-11-10,Karimnagar,rainy,10,0,5,116,8.0,se,30,1176

2021-11-09,Karimnagar,hurricane,26,16,20,54,11.8,se,12,1173

2021-11-08,Karimnagar,partially cloudy,19,10,15,0,13.2,se,42,1188

2021-11-07,Karimnagar,sunny,21,7,18,0,3.3,so,17,996

2021-11-06,Karimnagar,cloudy,28,0,19,0,13.1,se,67,1133

2021-11-05,Karimnagar,rainy,15,2,11,97,11.7,ne,36,956

2021-11-04,Karimnagar,sunny,18,7,11,0,12.7,so,55,1033

2021-11-03,Karimnagar,partially cloudy,23,5,11,0,11.8,ne,46,1087

2021-11-02,Karimnagar,stormy,20,1,8,102,13.1,ne,20,1039

2021-11-01,Karimnagar,cloudy,19,3,14,0,5.7,se,24,1142

2021-10-31,Karimnagar,sunny,28,11,25,0,13.6,se,47,1108

2021-10-30,Karimnagar,sunny,16,5,12,0,9.3,s,33,1148

2021-10-29,Karimnagar,sunny,21,13,17,0,9.9,so,49,984

2021-10-28,Karimnagar,rainy,18,9,15,62,1.7,ne,36,1018

2021-10-27,Karimnagar,rainy,27,9,12,172,3.3,so,50,1186

2021-10-26,Karimnagar,sunny,25,8,22,0,7.0,e,15,999

2021-10-25,Karimnagar,sunny,26,4,20,0,2.0,e,26,1194

2021-10-24,Karimnagar,cloudy,30,12,19,0,12.3,s,23,1057

2021-10-23,Karimnagar,partially cloudy,10,1,5,0,10.0,n,68,967

2021-10-22,Karimnagar,partially cloudy,18,1,7,0,11.7,s,37,1026

2021-10-21,Karimnagar,rainy,11,1,8,53,2.6,se,17,1015

2021-10-20,Karimnagar,partially cloudy,17,3,12,0,2.7,n,39,1013

2021-10-19,Karimnagar,rainy,20,7,12,30,1.3,no,64,1181

2021-10-18,Karimnagar,sunny,11,1,4,0,1.4,no,46,1165

2021-10-17,Karimnagar,sunny,28,10,14,0,5.1,n,14,1060

2021-10-16,Karimnagar,partially cloudy,12,0,5,0,8.8,s,37,1110

2021-10-15,Karimnagar,sunny,13,1,6,0,7.2,o,20,967

2021-10-14,Karimnagar,hurricane,12,2,6,160,5.9,e,58,1079

2021-10-13,Karimnagar,stormy,17,5,14,32,8.1,n,55,1076

2021-10-12,Karimnagar,sunny,25,9,22,0,11.1,se,36,1156

2021-10-11,Karimnagar,cloudy,24,11,19,0,6.4,o,60,1100

2021-10-10,Karimnagar,partially cloudy,25,13,18,0,7.7,o,23,1156

2021-10-09,Karimnagar,sunny,20,1,8,0,9.4,so,53,1156

2021-10-08,Karimnagar,sunny,16,1,9,0,12.0,o,26,1141

2021-10-07,Karimnagar,sunny,17,5,14,0,12.8,ne,24,1122

2021-10-06,Karimnagar,partially cloudy,27,1,4,0,5.4,no,35,952

2021-10-05,Karimnagar,sunny,15,6,11,0,6.0,s,11,1003

2021-10-04,Karimnagar,cloudy,30,12,26,0,1.0,so,28,1118

2021-10-03,Karimnagar,cloudy,11,3,8,0,12.9,so,52,1050

2021-10-02,Karimnagar,hurricane,20,9,17,130,1.1,ne,60,977

2021-10-01,Karimnagar,sunny,24,7,10,0,12.7,s,65,1032

2021-09-30,Karimnagar,rainy,14,2,7,133,13.5,o,35,987

2021-09-29,Karimnagar,rainy,19,1,10,58,6.4,e,36,1148

2021-09-28,Karimnagar,partially cloudy,21,10,15,0,13.7,no,34,1104

2021-09-27,Karimnagar,cloudy,28,4,18,0,5.7,ne,38,1159

2021-09-26,Karimnagar,sunny,26,8,15,0,13.9,se,45,959

2021-09-25,Karimnagar,sunny,25,16,20,0,0.7,e,17,1078

2021-09-24,Karimnagar,stormy,20,11,17,18,8.7,s,30,1181

2021-09-23,Karimnagar,sunny,20,12,15,0,14.8,so,13,1077

2021-09-22,Karimnagar,sunny,24,16,19,0,12.7,ne,50,1125

2021-09-21,Karimnagar,sunny,28,11,17,0,10.0,so,44,1200

2021-09-20,Karimnagar,sunny,18,1,15,0,14.7,e,13,1166

2021-09-19,Karimnagar,rainy,19,9,14,42,6.6,se,37,1116

2021-09-18,Karimnagar,rainy,20,1,11,102,11.5,so,19,1112

2021-09-17,Karimnagar,sunny,26,13,19,0,14.2,e,29,1198

2021-09-16,Karimnagar,sunny,11,2,6,0,0.9,so,32,1141

2021-09-15,Karimnagar,sunny,11,2,5,0,2.5,no,40,1083

2021-09-14,Karimnagar,partially cloudy,22,14,18,0,4.3,ne,35,1158

2021-09-13,Karimnagar,foggy,28,7,15,0,5.9,o,15,1136

2021-09-12,Karimnagar,partially cloudy,13,4,10,0,2.2,so,34,1069

2021-09-11,Karimnagar,rainy,30,21,27,15,1.6,se,60,1108

2021-09-10,Karimnagar,sunny,14,4,9,0,10.1,o,56,976

2021-09-09,Karimnagar,sunny,29,0,4,0,12.3,n,62,1004

2021-09-08,Karimnagar,rainy,24,12,20,12,1.1,no,53,1039

2021-09-07,Karimnagar,rainy,15,7,12,36,2.4,s,58,1023

2021-09-06,Karimnagar,sunny,21,10,16,0,14.6,s,27,1097

2021-09-05,Karimnagar,sunny,18,2,13,0,2.1,s,63,1053

2021-09-04,Karimnagar,stormy,27,2,22,63,9.9,no,51,1180

2021-09-03,Karimnagar,partially cloudy,29,2,23,0,10.0,no,64,1055

2021-09-02,Karimnagar,sunny,23,11,16,0,7.2,so,56,1159

2021-09-01,Karimnagar,rainy,18,1,6,178,2.7,n,40,990

2021-08-31,Karimnagar,rainy,14,0,9,69,2.2,o,30,1190

2021-08-30,Karimnagar,tornado,19,8,11,0,6.1,s,64,1161

2021-08-29,Karimnagar,sunny,19,10,13,0,4.3,no,65,1129

2021-08-28,Karimnagar,partially cloudy,20,12,15,0,8.3,ne,43,988

2021-08-27,Karimnagar,rainy,24,8,16,68,11.7,n,70,1098

2021-08-26,Karimnagar,rainy,30,7,23,142,1.6,o,31,1195

2021-08-25,Karimnagar,rainy,22,6,10,176,11.0,e,16,995

2021-08-24,Karimnagar,rainy,19,8,15,137,2.2,se,59,1073

2021-08-23,Karimnagar,sunny,14,5,10,0,11.2,ne,36,1157

2021-08-22,Karimnagar,partially cloudy,11,0,7,0,3.7,no,16,1199

2021-08-21,Karimnagar,rainy,18,8,13,77,7.1,ne,49,1022

2021-08-20,Karimnagar,sunny,10,2,6,0,9.9,n,58,1148

2021-08-19,Karimnagar,hurricane,17,3,12,130,1.2,no,11,1110

2021-08-18,Karimnagar,rainy,18,0,14,20,6.1,so,58,1000

2021-08-17,Karimnagar,partially cloudy,14,0,8,0,11.4,n,58,1060

2021-08-16,Karimnagar,rainy,28,13,19,16,9.4,n,35,967

2021-08-15,Karimnagar,sunny,26,13,21,0,6.3,s,13,996

2021-08-14,Karimnagar,sunny,10,1,7,0,10.3,s,52,1171

2021-08-13,Karimnagar,sunny,13,1,5,0,1.6,se,45,1117

2021-08-12,Karimnagar,rainy,12,3,6,144,6.6,s,36,1049

2021-08-11,Karimnagar,partially cloudy,26,9,13,0,10.8,ne,17,1042

2021-08-10,Karimnagar,rainy,15,1,6,168,11.9,ne,64,1137

2021-08-09,Karimnagar,sunny,19,6,14,0,10.1,no,50,1023

2021-08-08,Karimnagar,tornado,25,8,20,0,5.3,so,57,1003

2021-08-07,Karimnagar,rainy,28,13,19,118,9.3,no,18,1024

2021-08-06,Karimnagar,partially cloudy,23,12,20,0,7.3,so,70,1125

2021-08-05,Karimnagar,foggy,14,3,10,0,13.8,n,15,1070

2021-08-04,Karimnagar,foggy,30,16,20,0,4.4,so,32,1160

2021-08-03,Karimnagar,partially cloudy,29,11,17,0,5.4,o,56,1193

2021-08-02,Karimnagar,sunny,21,6,14,0,1.6,s,12,1083

2021-08-01,Karimnagar,tornado,26,9,15,0,13.5,so,52,956

2021-07-31,Karimnagar,cloudy,30,14,18,0,10.7,e,59,954

2021-07-30,Karimnagar,rainy,15,5,11,168,13.0,s,38,1130

2021-07-29,Karimnagar,hurricane,24,2,12,174,11.5,n,58,1053

2021-07-28,Karimnagar,rainy,26,7,22,131,2.4,e,15,1196

2021-07-27,Karimnagar,rainy,25,17,21,185,6.4,o,61,1164

2021-07-26,Karimnagar,partially cloudy,19,2,15,0,13.4,ne,16,1004

2021-07-25,Karimnagar,sunny,18,4,13,0,10.3,s,46,1039

2021-07-24,Karimnagar,sunny,26,13,18,0,6.7,n,33,1109

2021-07-23,Karimnagar,partially cloudy,21,6,16,0,1.6,se,51,1096

2021-07-22,Karimnagar,sunny,26,9,19,0,6.6,e,39,1159

2021-07-21,Karimnagar,rainy,10,2,5,127,6.3,e,45,1085

2021-07-20,Karimnagar,rainy,27,15,18,198,12.1,se,67,1047

2021-07-19,Karimnagar,sunny,26,14,20,0,12.8,o,13,979

2021-07-18,Karimnagar,sunny,11,2,5,0,7.5,e,18,1127

2021-07-17,Karimnagar,foggy,19,10,13,0,11.6,n,50,1191

2021-07-16,Karimnagar,rainy,26,1,13,13,9.4,n,58,1025

2021-07-15,Karimnagar,hurricane,22,1,9,137,11.0,e,24,1058

2021-07-14,Karimnagar,rainy,28,12,16,157,10.5,e,34,980

2021-07-13,Karimnagar,sunny,22,7,12,0,0.6,o,65,1162

2021-07-12,Karimnagar,rainy,21,10,13,174,8.3,e,18,1199

2021-07-11,Karimnagar,rainy,17,7,12,138,7.7,n,27,1042

2021-07-10,Karimnagar,rainy,23,8,17,24,5.3,s,65,1137

2021-07-09,Karimnagar,partially cloudy,18,8,15,0,0.7,e,49,1071

2021-07-08,Karimnagar,rainy,13,5,8,41,1.1,ne,61,1184

2021-07-07,Karimnagar,partially cloudy,20,0,8,0,11.8,e,46,1056

2021-07-06,Karimnagar,sunny,23,5,20,0,9.1,se,31,1106

2021-07-05,Karimnagar,cloudy,12,2,8,0,1.5,o,30,1041

2021-07-04,Karimnagar,cloudy,24,13,18,0,1.0,ne,68,1006

2021-07-03,Karimnagar,sunny,23,10,14,0,1.5,se,30,974

2021-07-02,Karimnagar,sunny,20,1,13,0,10.0,so,13,999

2021-07-01,Karimnagar,rainy,25,12,18,112,5.6,ne,31,1070

2021-06-30,Karimnagar,partially cloudy,15,1,4,0,3.4,e,45,1145

2021-06-29,Karimnagar,cloudy,30,21,27,0,12.5,n,64,951

2021-06-28,Karimnagar,rainy,18,2,11,192,13.4,o,58,1165

2021-06-27,Karimnagar,rainy,24,8,11,170,1.6,s,14,1091

2021-06-26,Karimnagar,sunny,20,4,7,0,2.2,se,16,1082

2021-06-25,Karimnagar,sunny,21,3,11,0,5.2,n,35,1173

2021-06-24,Karimnagar,rainy,16,5,13,133,7.5,so,55,1063

2021-06-23,Karimnagar,sunny,25,10,13,0,1.4,so,66,1071

2021-06-22,Karimnagar,partially cloudy,19,4,7,0,3.4,ne,36,1097

2021-06-21,Karimnagar,rainy,12,3,9,169,11.6,so,41,1131

2021-06-20,Karimnagar,sunny,22,8,19,0,13.6,ne,49,1095

2021-06-19,Karimnagar,partially cloudy,26,14,20,0,10.6,ne,55,1008

2021-06-18,Karimnagar,rainy,15,5,8,67,8.7,so,13,1047

2021-06-17,Karimnagar,stormy,24,4,7,60,12.1,s,31,1129

2021-06-16,Karimnagar,hurricane,26,15,22,158,7.6,se,69,1038

2021-06-15,Karimnagar,sunny,29,12,26,0,13.4,so,59,1030

2021-06-14,Karimnagar,rainy,17,4,10,107,6.8,so,48,1149

2021-06-13,Karimnagar,stormy,27,19,24,146,3.3,e,22,1197

2021-06-12,Karimnagar,rainy,10,1,4,45,5.9,s,64,1011

2021-06-11,Karimnagar,rainy,28,13,19,198,9.7,n,38,1119

2021-06-10,Karimnagar,rainy,24,6,17,173,13.9,e,55,1025

2021-06-09,Karimnagar,foggy,18,2,6,0,1.8,e,35,996

2021-06-08,Karimnagar,rainy,19,3,10,96,0.8,so,30,1109

2021-06-07,Karimnagar,partially cloudy,24,16,19,0,1.7,so,66,967

2021-06-06,Karimnagar,sunny,10,2,7,0,6.2,n,47,1129

2021-06-05,Karimnagar,sunny,28,6,21,0,12.6,so,20,1049

2021-06-04,Karimnagar,rainy,27,10,16,41,3.0,se,13,1047

2021-06-03,Karimnagar,foggy,23,5,18,0,12.3,se,52,1200

2021-06-02,Karimnagar,cloudy,27,1,17,0,5.1,so,37,994

2021-06-01,Karimnagar,sunny,15,6,10,0,12.1,no,17,1065

2021-05-31,Karimnagar,sunny,27,9,12,0,8.3,o,60,1087

2021-05-30,Karimnagar,rainy,17,5,8,194,5.7,o,50,1121

2021-05-29,Karimnagar,sunny,28,10,14,0,5.0,no,61,1141

2021-05-28,Karimnagar,sunny,28,3,6,0,13.3,n,40,994

2021-05-27,Karimnagar,rainy,17,8,14,31,5.6,ne,29,1105

2021-05-26,Karimnagar,cloudy,30,14,18,0,8.3,so,62,1022

2021-05-25,Karimnagar,sunny,13,4,10,0,9.9,e,30,1042

2021-05-24,Karimnagar,sunny,29,10,21,0,11.5,e,28,983

2021-05-23,Karimnagar,cloudy,16,0,12,0,8.9,s,14,1067

2021-05-22,Karimnagar,sunny,11,3,6,0,13.2,ne,14,1006

2021-05-21,Karimnagar,partially cloudy,11,1,4,0,0.6,so,53,962

2021-05-20,Karimnagar,tornado,22,10,14,0,4.6,o,41,1094

2021-05-19,Karimnagar,cloudy,30,15,25,0,13.6,o,20,1162

2021-05-18,Karimnagar,partially cloudy,15,1,11,0,14.8,ne,46,1141

2021-05-17,Karimnagar,hurricane,15,3,7,49,4.1,so,54,1180

2021-05-16,Karimnagar,sunny,28,16,20,0,9.0,n,63,1198

2021-05-15,Karimnagar,sunny,19,9,13,0,6.7,e,51,1124

2021-05-14,Karimnagar,hurricane,21,12,17,17,5.7,n,69,1170

2021-05-13,Karimnagar,hurricane,18,2,5,30,5.9,n,45,1063

2021-05-12,Karimnagar,sunny,21,1,4,0,14.4,e,21,1127

2021-05-11,Karimnagar,sunny,23,8,18,0,8.7,n,70,1153

2021-05-10,Karimnagar,sunny,24,4,18,0,0.8,ne,39,1148

2021-05-09,Karimnagar,sunny,14,2,11,0,11.0,ne,36,1048

